UserID,Date,Comment
a gay with a phd,2025-02-27 20:34:34+00:00,- won even tho Kamala lost her state
Koskovics Zoltán,2025-02-27 21:27:30+00:00,"National populism won.
National populism has a perfectly legitimate left wing. The Dems will move there.
What is it that you don't understand, Kyle?"
Ashik,2025-02-28 00:55:28+00:00,"The ""rising star"" response has never worked and they never end up rising. They should pick the best communicator, just throw Sanders or AOC out there. Democrats are pretty dumb."
Getúlio | أرسطي,2025-02-27 21:05:14+00:00,"Push the CPC for a ""Progressive response to Trump"" delivered by Rashida Tlaib or Greg Casar."
Sycamore’s Source,2025-02-27 20:09:07+00:00,You’re about to kick the Michigan hornets nest lmao
Cognus,2025-02-27 20:08:53+00:00,Fuck this guy.
emily,2025-02-28 12:18:10+00:00,She's a Democrat who won in a competitive swing state
Dr. Roy Delfino,2025-02-28 00:37:52+00:00,"She was not the national security advisor for George W Bush that is a huge lie.

She was in the CIA throughout his administration."
Joey Tabor,2025-02-27 20:19:51+00:00,"Kyle, its over. Cant trust the democrats, we need a new party."
Gio DeBatta,2025-02-28 00:52:47+00:00,"he is complaining that liz cheney endorsed elisa slotnik

lmfao did you forget dumbass? you love liz cheney"
Thomas,2025-02-27 20:08:00+00:00,The D team really are the worst
Dev,2025-02-27 20:09:09+00:00,Even more horrendous than trump’s early actions has been the indifference and complacency of the Democratic leadership. They’re fully not up for this moment.
Tyler Hackner,2025-02-27 22:16:15+00:00,We need a progressive response by Rashida Tlaib
"Act up, fight Trvmp.",2025-02-27 20:43:55+00:00,"I'm disgusted with 
@SenSchumer
's spinelessness. There is zero effort to genuinely oppose Trvmp 2.0."
Katie Nick,2025-02-27 22:26:30+00:00,"@wrkrsstrikeback
 . The Dem party does not care about any of us, unless you are a corporate donor.  It is time to organize.  Do not let the likes of 
@KyleKulinski
 usher you back into the Dem party.  You are being led into a political graveyard."
Nordstream Rack,2025-02-27 23:16:11+00:00,"The party's ""rising stars"" are somehow even worse than the old gerontocracy"
Hoho,2025-02-27 23:55:54+00:00,"Kyle. We lost Michigan. She won it. We don't need to emulate her, but we ALSO do not need to kick her out of the party or silence her."
pablo picasso,2025-02-27 20:15:22+00:00,Am I supposed to be anti TikTok ban? Lol? That one seems so odd to include
Tyler Daniels,2025-02-27 22:55:13+00:00,Won a swing district 3 cycles in a row… Won statewide with Trump on the ballot. What don’t you like? That she wins tough races?
Lex Concord,2025-02-28 12:12:43+00:00,You can never win when you don’t recognize who your REAL enemies are.
Tricky Gnosis,2025-02-28 00:26:49+00:00,"You guys really need to get your shit together. 

You really can't do better than neoliberal husks of people or gay rave communists?

You've got a wide open lane if you'll just be a regular ass person with American interests at heart, and maybe be good on Israel and Palestine."
bukayo soccer,2025-02-28 01:13:20+00:00,that suit jacket is comically large
Aaron Newborn,2025-02-27 21:54:48+00:00,"Idk who you think she is selling out to, bc we don’t want her lol"
Aye Efkay,2025-02-28 05:28:56+00:00,Someone posted this in the discord.
Gordon antefix,2025-02-28 08:45:59+00:00,"Cope harder, loser."
Smok'n Vader,2025-02-28 15:40:37+00:00,THAT'S your 'rising' star. LOL
MilkMan1811,2025-02-27 20:07:57+00:00,The Laken Riley act kills due process for immigrants? How?
ItsAllGoodMan,2025-02-28 03:12:06+00:00,If the Dems followed your advice the Republicans would have 60 senate seats
,2025-02-27 20:14:35+00:00,I miss the days when Kyle was able to see past the end of his nose
DintMentalFloss,2025-02-27 21:22:45+00:00,The never. Fucking. LEARN
Eren Straak,2025-02-27 22:24:08+00:00,at this point I fully expect they're gonna run Liz Cheney in 2028
Connor G,2025-02-27 20:08:00+00:00,Omg I used to respect you. Now you’re against the Laken  Riley act? Are you fucking serious bro? That is like the most common sense law ever passed and of course you’re against it
Deaf Of A Nation,2025-02-27 20:14:57+00:00,"Don't forget former CIA ""employee"""
武士,2025-02-27 20:29:33+00:00,Horrible person we have.
TheSharkAnt,2025-02-27 20:30:24+00:00,The Democratic Party DESPERATELY needs to be destroyed and rebuilt from the ground up.
Sneiss,2025-02-27 21:32:22+00:00,Are you referring to her? Or Schumer?  Either way I totally agree
Jen Shawshank,2025-02-27 21:46:09+00:00,The democratic party is a sinking ship that already sunk. Progressives need to move to 3rd parties in droves so something new can be born for the working class
UniversalFreedom,2025-02-27 22:20:30+00:00,"By now, more Americans must see that the Democratic Party are collaborators in advancing the Republican agenda, rather than serving as a true opposition. Those who still believe otherwise may be trapped in a political illusion they can’t recognize, otherwise known as a cult!"
markIEmark,2025-02-27 22:52:19+00:00,Democrats are literally the neocon Republican party of 2001. I'm sorry to break it to you but the only party that represents real systemic change is trumps republicans. It's to bad progressives don't try and work with him. Do you think trump would ever pass up an opportunity to
Tommygun1917,2025-02-27 23:03:13+00:00,"It should have been Hill Harper, he would have got the CBS watching boomer vote"
Mellen OMAD,2025-02-27 23:51:38+00:00,Weimar Republican
js,2025-02-28 00:30:36+00:00,"she can win elections, can you?"
"John ""Was Great While It Lasted..."" Grossund",2025-02-28 02:50:44+00:00,"The centrist, 'Third Way' dems that control the party are completely out of touch with America."
SaraBSara,2025-02-28 02:56:19+00:00,"@hillharper
 should've won."
Paradoxocologist at large,2025-02-28 04:00:33+00:00,"""I can work with this"" - Marshal Philippe Pétain"
Rob,2025-02-28 09:15:24+00:00,Kyle’s brain is still broken
Sara Najmaii,2025-02-28 17:20:06+00:00,"- voted for 8 of Trump's cabinet members
- voted for Laken Riley act, killing due process for immigrants
- George W. Bush national security advisor 
- first dem endorsed by Liz Cheney
- pro Israeli genocide
- pro TikTok ban
- anti-student debt relief

GET THIS DISGUSTING MAGA x.com/SenSchumer/sta…"
Jennnuuuhhh,2025-02-27 21:47:20+00:00,That blazer is hideously big
Lindsey Graham Fan Girl,2025-02-28 01:06:14+00:00,i'm going to go follow her right now!
Mike,2025-02-28 05:10:56+00:00,"Geez Kyle, you and your wife are getting more retarded on the daily."
Ayn Rand Paul Harvey Weinstein,2025-02-28 10:57:09+00:00,Sick
Subtletrace,2025-02-28 14:33:57+00:00,You’re losing haha how does it feel?
Jackson Shamburg,2025-02-28 17:19:01+00:00,"I 100% agree with this criticism. 

However, this party has to get it out of our heads that we can only govern for half the country. That’s not how representatives work- you’ve gotta be able to speak to and govern the whole state."
Neecole Ellis,2025-02-28 17:21:11+00:00,She looks like an ugly trans.
Andrew Simpson,2025-02-28 17:47:08+00:00,Seek help!
brooksie,2025-02-28 17:53:09+00:00,I’m disgusted she’s my rep.
Nikhil Bhatia,2025-02-27 20:08:07+00:00,Lol..u will be crying ..if she votes in favor of dems little bit..lefties have no shame
Greenfang on X,2025-02-27 20:09:23+00:00,Just roll out a fucking Republican Chuck!
Matt McGahey,2025-02-27 20:09:29+00:00,
George,2025-02-27 20:11:31+00:00,No.
Bob Vegene,2025-02-27 20:12:59+00:00,Based
NO BIRTH NO PAIN,2025-02-27 20:19:07+00:00,Lol no chill at all
Toxic Vitriol,2025-02-27 20:36:29+00:00,We need the coffee cup smashing funny man to run in '28 more than ever
supadupanerd,2025-02-27 20:55:29+00:00,Chuck shoe mer
Rigden Stollen,2025-02-27 21:04:34+00:00,The Laken Riley Act should not be able to get past the Judicial branch.
David Tillman,2025-02-27 21:05:14+00:00,You voted for the person endorsed by Dick and Liz Cheney
Lee Roy,2025-02-27 21:12:09+00:00,Where the left loses all credibility lmao you’re right about so much but obviously wrong here. Michigan isn’t Cali and Mile Rodgers would be in the Senate without Slotkin
James Spreitzer,2025-02-27 21:17:37+00:00,This is the party that you're mad at us for not supporting.
chris,2025-02-27 21:22:22+00:00,"Hey Kyle, do you know what a genocide is? If Isreal is committing a genocide they're really bad at it!"
Tony Nieves,2025-02-27 21:24:31+00:00,You fucking retarded she's not maga. She's cia
Luis,2025-02-27 21:27:27+00:00,Bush national security advisor is a giant red flag
suss,2025-02-27 21:28:42+00:00,nobody uses all caps tweets like kyle
Joy Reid’s Salty Tears,2025-02-27 21:32:24+00:00,Maybe she has times for Ozempec first
maga cult =lickers aka ElonCuckOfX,2025-02-27 21:53:27+00:00,Democrats hate their own voter base. When will they ever learn?
Mikey Manifesto,2025-02-28 17:01:11+00:00,She sounds like she'll be a solid bet to be an R in Vance's cabinet when D ppl fook themselves in 26 & 28.
SAD,2025-02-28 17:16:39+00:00,"She won her race in Michigan, a state Harris lost, Kyle. Deal with the fact people want moderates"
James Kerosa,2025-02-28 17:17:52+00:00,Horrible but she's correct about not canceling student debt of the privileged. Where are the checks for those of us who didn't attend college?
Michael Watkins,2025-02-28 18:35:06+00:00,Let the chubby baby talk it will be entertaining!
Matthew,2025-02-28 19:08:55+00:00,Nah.
Ryan Marmat,2025-02-28 19:17:14+00:00,ok? so she cares about national security...thats a good thing
z,2025-02-28 19:22:46+00:00,Illegals * not immigrants
Jose Hernandez,2025-02-28 20:21:08+00:00,"Thought you were talking about 
@SenRubenGallego
 for a moment"
Sam,2025-02-27 22:09:10+00:00,"They’ve really learned nothing since the election. All they need to do is listen to the people, yet they refuse to do it.

This speech should belong to Bernie, he’s the one traveling the country speaking to disgruntled working class voters directly - actually opposing Trump."
Dirty Dee,2025-02-27 22:25:30+00:00,You forgot ugly as all getout
Ben Niall,2025-02-27 22:54:31+00:00,A tad inaccurate :) Great Way to permanent minority - purity tests - 100% agree with you or fuck off ..how about welcome people who fight for working class against oligarchy - and don’t agree on everything ..and win power to make change ?
Mr,2025-02-27 23:04:54+00:00,She wins races sad to say
jannyjanjanet,2025-02-27 23:06:10+00:00,Why is she dressed like one of the Kings of Comedy? Bernie Mac would be disgraced.
4-13,2025-02-27 23:07:51+00:00,Sounds like a 2025 Democrat to me
chip420,2025-02-27 23:29:41+00:00,Cry more Kyle we love the salt
Mulberry Malone,2025-02-27 23:44:59+00:00,And she looks like Amy Schumer. Gross af.
Tino Bell,2025-02-27 23:54:14+00:00,under-performed Kamala in raw vote numbers
Ryland Mahre,2025-02-28 00:14:04+00:00,"My guy, she outran Harris and narrowly won a senate race we have to win. Suck it up"
Mattheas J.,2025-02-28 15:13:24+00:00,"There is no genocide, Gazans held hostages making them combatants

Making tax payers pay for other people’s debt is completely irrational. 

Laken Riley was murdered because of a porous border and that’s unacceptable. 

TikTok is CCP spyware (Read the TOS)

You’re a propagandist."
Reckoner,2025-02-28 16:00:47+00:00,I think half of these things have nothing to do with MAGA (Liz Cheney endorsing her is her fault?) and the other half is not acknowledging that she won Michigan when Kamala did not over performing the ticket.
Sad Nats Fan,2025-02-28 16:15:26+00:00,"The average voter agrees with these positions. We are trying to win over the average voter, not you. Now pipe down."
harold,2025-02-28 16:52:31+00:00,Sound like an ok person
Bernie's Cat,2025-02-27 22:18:49+00:00,This idiot is now calling FAA air traffic controllers he fired back to work
AOC Parody,2025-02-27 20:08:21+00:00,"But that’s your party now. Bushes and Cheneys and pro war and visceral hatred of the working class. 

What don’t you get? Kamala Harris stood on the debate stage and proudly bragged about Dick Cheney’s endorsement."
Rebel Heretic,2025-02-27 20:12:39+00:00,The Democrat Party is aiming to beat MAGA by becoming Republicans. It’s pathetic. The party deserves to be obliterated.
A Voice for the politically alienated,2025-02-28 16:12:22+00:00,"How is she a MAGA collaborator ? Liz Cheney and Dubya hate MAGA, she’s a establishment neocon/neoliberal which is unfortunately the direction where your party is going if you haven’t figured it out yet."
Suppertime,2025-02-27 20:28:15+00:00,She sounds like a Bush/Cheney neocon. Perfect fit for today's Democrat party.
Coach Griff,2025-02-28 00:50:16+00:00,Being against the Laken Riley act is like admitting you prefer foreigners to your own people. Wild self own there
Show me the fatties,2025-02-28 01:13:05+00:00,The dems are the new neoconservatives Kyle. Get used to it.
Burnr,2025-02-28 01:15:50+00:00,Israel have their hands in both parties. Something something controlled opposition…
Darkest Shade,2025-02-28 01:19:31+00:00,The democrats need to be primaried into the goddamn soil
